solution, training, test, reduction, time
1111, 0.8933333333333333, 0.96, 0.0, 0.001548
1111, 0.96, 0.8933333333333333, 0.0, 0.001447
1111, 0.9866666666666667, 0.9333333333333333, 0.0, 0.001579
1111, 0.9333333333333333, 0.9866666666666667, 0.0, 0.001504
1111, 0.9066666666666666, 0.9733333333333334, 0.0, 0.00167
1111, 0.9733333333333334, 0.9066666666666666, 0.0, 0.001523
1111, 0.96, 0.9066666666666666, 0.0, 0.001673
1111, 0.9066666666666666, 0.96, 0.0, 0.001373
1111, 0.9733333333333334, 0.9066666666666666, 0.0, 0.001508
1111, 0.9066666666666666, 0.9733333333333334, 0.0, 0.001409
